origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago3_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_in_county_to_county_flow_estimate,dest_col_33_moe,dest_col_34,dest_col_35,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
72,135,72,017,Puerto Rico,Toa Alta Municipio,78628.0,215.0,75384.0,876.0,3042.0,802.0,1191.0,460.0,1851.0,692.0,174.0,119.0,28.0,23.0,Puerto Rico,Barceloneta Municipio,21918.0,517.0,20460.0,588.0,1458.0,440.0,918.0,363.0,540.0,227.0,54.0,84.0,,,,,Toa Alta Municipio,Barceloneta Municipio,72_135,72_017,outflow_05_09_Puerto Rico.csv
72,145,72,017,Puerto Rico,Vega Baja Municipio,63674.0,186.0,62596.0,322.0,863.0,252.0,478.0,140.0,385.0,193.0,196.0,92.0,19.0,29.0,Puerto Rico,Barceloneta Municipio,21918.0,517.0,20460.0,588.0,1458.0,440.0,918.0,363.0,540.0,227.0,21.0,24.0,,,,,Vega Baja Municipio,Barceloneta Municipio,72_145,72_017,outflow_05_09_Puerto Rico.csv
72,021,72,019,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,48.0,36.0,,,,,Bayamón Municipio,Barranquitas Municipio,72_021,72_019,outflow_05_09_Puerto Rico.csv
72,025,72,019,Puerto Rico,Caguas Municipio,141357.0,220.0,129604.0,1129.0,10775.0,1085.0,7447.0,1003.0,3328.0,715.0,793.0,293.0,185.0,124.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,99.0,155.0,,,,,Caguas Municipio,Barranquitas Municipio,72_025,72_019,outflow_05_09_Puerto Rico.csv
72,031,72,019,Puerto Rico,Carolina Municipio,185139.0,265.0,167725.0,1433.0,15572.0,1385.0,9516.0,1026.0,6056.0,793.0,1490.0,389.0,352.0,163.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,30.0,50.0,,,,,Carolina Municipio,Barranquitas Municipio,72_031,72_019,outflow_05_09_Puerto Rico.csv
72,035,72,019,Puerto Rico,Cayey Municipio,46824.0,144.0,42266.0,802.0,4192.0,809.0,3192.0,666.0,1000.0,440.0,312.0,176.0,54.0,46.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,55.0,55.0,,,,,Cayey Municipio,Barranquitas Municipio,72_035,72_019,outflow_05_09_Puerto Rico.csv
72,043,72,019,Puerto Rico,Coamo Municipio,38984.0,143.0,36660.0,494.0,2056.0,492.0,1615.0,457.0,441.0,247.0,249.0,167.0,19.0,22.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,41.0,66.0,,,,,Coamo Municipio,Barranquitas Municipio,72_043,72_019,outflow_05_09_Puerto Rico.csv
72,047,72,019,Puerto Rico,Corozal Municipio,38265.0,185.0,37642.0,279.0,566.0,194.0,340.0,139.0,226.0,122.0,35.0,55.0,22.0,34.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,61.0,70.0,,,,,Corozal Municipio,Barranquitas Municipio,72_047,72_019,outflow_05_09_Puerto Rico.csv
72,105,72,019,Puerto Rico,Naranjito Municipio,29387.0,155.0,28957.0,235.0,271.0,132.0,157.0,100.0,114.0,84.0,136.0,131.0,23.0,25.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,12.0,20.0,,,,,Naranjito Municipio,Barranquitas Municipio,72_105,72_019,outflow_05_09_Puerto Rico.csv
72,107,72,019,Puerto Rico,Orocovis Municipio,24587.0,85.0,22631.0,458.0,1632.0,383.0,1244.0,349.0,388.0,188.0,272.0,169.0,52.0,83.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,34.0,53.0,,,,,Orocovis Municipio,Barranquitas Municipio,72_107,72_019,outflow_05_09_Puerto Rico.csv
72,127,72,019,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Barranquitas Municipio,29550.0,460.0,28348.0,509.0,1202.0,394.0,775.0,335.0,427.0,211.0,47.0,48.0,,,,,San Juan Municipio,Barranquitas Municipio,72_127,72_019,outflow_05_09_Puerto Rico.csv
72,001,72,021,Puerto Rico,Adjuntas Municipio,18310.0,82.0,17440.0,276.0,782.0,282.0,630.0,260.0,152.0,110.0,60.0,69.0,28.0,45.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,27.0,40.0,,,,,Adjuntas Municipio,Bayamón Municipio,72_001,72_021,outflow_05_09_Puerto Rico.csv
72,005,72,021,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,22.0,27.0,,,,,Aguadilla Municipio,Bayamón Municipio,72_005,72_021,outflow_05_09_Puerto Rico.csv
72,009,72,021,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,19.0,28.0,,,,,Aibonito Municipio,Bayamón Municipio,72_009,72_021,outflow_05_09_Puerto Rico.csv
72,013,72,021,Puerto Rico,Arecibo Municipio,101416.0,241.0,93186.0,1249.0,7337.0,1107.0,4738.0,940.0,2599.0,567.0,876.0,310.0,17.0,27.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,143.0,93.0,,,,,Arecibo Municipio,Bayamón Municipio,72_013,72_021,outflow_05_09_Puerto Rico.csv
72,017,72,021,Puerto Rico,Barceloneta Municipio,22646.0,113.0,20460.0,588.0,1856.0,483.0,918.0,363.0,938.0,313.0,292.0,279.0,38.0,58.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,144.0,129.0,,,,,Barceloneta Municipio,Bayamón Municipio,72_017,72_021,outflow_05_09_Puerto Rico.csv
72,019,72,021,Puerto Rico,Barranquitas Municipio,29973.0,150.0,28348.0,509.0,1502.0,459.0,775.0,335.0,727.0,362.0,102.0,61.0,21.0,36.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,245.0,191.0,,,,,Barranquitas Municipio,Bayamón Municipio,72_019,72_021,outflow_05_09_Puerto Rico.csv
72,023,72,021,Puerto Rico,Cabo Rojo Municipio,52531.0,127.0,48666.0,734.0,3240.0,621.0,2264.0,586.0,976.0,297.0,448.0,198.0,177.0,143.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,9.0,15.0,,,,,Cabo Rojo Municipio,Bayamón Municipio,72_023,72_021,outflow_05_09_Puerto Rico.csv
72,025,72,021,Puerto Rico,Caguas Municipio,141357.0,220.0,129604.0,1129.0,10775.0,1085.0,7447.0,1003.0,3328.0,715.0,793.0,293.0,185.0,124.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,143.0,87.0,,,,,Caguas Municipio,Bayamón Municipio,72_025,72_021,outflow_05_09_Puerto Rico.csv
72,027,72,021,Puerto Rico,Camuy Municipio,39022.0,118.0,37379.0,452.0,1442.0,489.0,790.0,262.0,652.0,378.0,195.0,239.0,6.0,9.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,14.0,22.0,,,,,Camuy Municipio,Bayamón Municipio,72_027,72_021,outflow_05_09_Puerto Rico.csv
72,029,72,021,Puerto Rico,Canóvanas Municipio,46503.0,208.0,42639.0,722.0,3544.0,705.0,1768.0,512.0,1776.0,477.0,197.0,106.0,123.0,198.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,8.0,14.0,,,,,Canóvanas Municipio,Bayamón Municipio,72_029,72_021,outflow_05_09_Puerto Rico.csv
72,031,72,021,Puerto Rico,Carolina Municipio,185139.0,265.0,167725.0,1433.0,15572.0,1385.0,9516.0,1026.0,6056.0,793.0,1490.0,389.0,352.0,163.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,240.0,159.0,,,,,Carolina Municipio,Bayamón Municipio,72_031,72_021,outflow_05_09_Puerto Rico.csv
72,033,72,021,Puerto Rico,Cataño Municipio,26352.0,85.0,24448.0,446.0,1838.0,440.0,1065.0,407.0,773.0,270.0,58.0,51.0,8.0,12.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,92.0,88.0,,,,,Cataño Municipio,Bayamón Municipio,72_033,72_021,outflow_05_09_Puerto Rico.csv
72,041,72,021,Puerto Rico,Cidra Municipio,47371.0,172.0,42528.0,843.0,4251.0,827.0,2671.0,604.0,1580.0,496.0,580.0,249.0,12.0,20.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,24.0,38.0,,,,,Cidra Municipio,Bayamón Municipio,72_041,72_021,outflow_05_09_Puerto Rico.csv
72,045,72,021,Puerto Rico,Comerío Municipio,19175.0,77.0,18734.0,205.0,427.0,186.0,375.0,177.0,52.0,53.0,14.0,15.0,,,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,7.0,11.0,,,,,Comerío Municipio,Bayamón Municipio,72_045,72_021,outflow_05_09_Puerto Rico.csv
72,047,72,021,Puerto Rico,Corozal Municipio,38265.0,185.0,37642.0,279.0,566.0,194.0,340.0,139.0,226.0,122.0,35.0,55.0,22.0,34.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,21.0,23.0,,,,,Corozal Municipio,Bayamón Municipio,72_047,72_021,outflow_05_09_Puerto Rico.csv
72,051,72,021,Puerto Rico,Dorado Municipio,35746.0,148.0,34561.0,357.0,1027.0,320.0,520.0,260.0,507.0,193.0,108.0,62.0,50.0,51.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,19.0,24.0,,,,,Dorado Municipio,Bayamón Municipio,72_051,72_021,outflow_05_09_Puerto Rico.csv
72,053,72,021,Puerto Rico,Fajardo Municipio,41745.0,115.0,35693.0,974.0,5405.0,856.0,3402.0,599.0,2003.0,587.0,582.0,298.0,65.0,104.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,21.0,33.0,,,,,Fajardo Municipio,Bayamón Municipio,72_053,72_021,outflow_05_09_Puerto Rico.csv
72,061,72,021,Puerto Rico,Guaynabo Municipio,101679.0,209.0,93765.0,1073.0,6377.0,1011.0,2522.0,493.0,3855.0,792.0,1140.0,385.0,397.0,243.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,677.0,271.0,,,,,Guaynabo Municipio,Bayamón Municipio,72_061,72_021,outflow_05_09_Puerto Rico.csv
72,069,72,021,Puerto Rico,Humacao Municipio,59966.0,171.0,55358.0,749.0,4125.0,683.0,2360.0,515.0,1765.0,499.0,389.0,199.0,94.0,76.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,88.0,113.0,,,,,Humacao Municipio,Bayamón Municipio,72_069,72_021,outflow_05_09_Puerto Rico.csv
72,081,72,021,Puerto Rico,Lares Municipio,37356.0,112.0,34672.0,647.0,2423.0,620.0,1887.0,514.0,536.0,279.0,250.0,213.0,11.0,18.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,25.0,31.0,,,,,Lares Municipio,Bayamón Municipio,72_081,72_021,outflow_05_09_Puerto Rico.csv
72,085,72,021,Puerto Rico,Las Piedras Municipio,38681.0,151.0,34607.0,689.0,3766.0,661.0,2125.0,593.0,1641.0,522.0,308.0,180.0,,,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,8.0,12.0,,,,,Las Piedras Municipio,Bayamón Municipio,72_085,72_021,outflow_05_09_Puerto Rico.csv
72,087,72,021,Puerto Rico,Loíza Municipio,33285.0,86.0,31025.0,537.0,2097.0,518.0,1107.0,363.0,990.0,361.0,140.0,96.0,23.0,26.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,101.0,138.0,,,,,Loíza Municipio,Bayamón Municipio,72_087,72_021,outflow_05_09_Puerto Rico.csv
72,089,72,021,Puerto Rico,Luquillo Municipio,20403.0,66.0,17982.0,486.0,2028.0,442.0,847.0,311.0,1181.0,377.0,340.0,190.0,53.0,52.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,35.0,42.0,,,,,Luquillo Municipio,Bayamón Municipio,72_089,72_021,outflow_05_09_Puerto Rico.csv
72,091,72,021,Puerto Rico,Manatí Municipio,48917.0,194.0,47306.0,428.0,1226.0,337.0,827.0,251.0,399.0,215.0,380.0,166.0,5.0,8.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,18.0,30.0,,,,,Manatí Municipio,Bayamón Municipio,72_091,72_021,outflow_05_09_Puerto Rico.csv
72,097,72,021,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,83.0,64.0,,,,,Mayagüez Municipio,Bayamón Municipio,72_097,72_021,outflow_05_09_Puerto Rico.csv
72,101,72,021,Puerto Rico,Morovis Municipio,32188.0,161.0,30890.0,539.0,1101.0,485.0,541.0,360.0,560.0,307.0,197.0,192.0,,,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,84.0,112.0,,,,,Morovis Municipio,Bayamón Municipio,72_101,72_021,outflow_05_09_Puerto Rico.csv
72,105,72,021,Puerto Rico,Naranjito Municipio,29387.0,155.0,28957.0,235.0,271.0,132.0,157.0,100.0,114.0,84.0,136.0,131.0,23.0,25.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,70.0,75.0,,,,,Naranjito Municipio,Bayamón Municipio,72_105,72_021,outflow_05_09_Puerto Rico.csv
72,107,72,021,Puerto Rico,Orocovis Municipio,24587.0,85.0,22631.0,458.0,1632.0,383.0,1244.0,349.0,388.0,188.0,272.0,169.0,52.0,83.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,1.0,1.0,,,,,Orocovis Municipio,Bayamón Municipio,72_107,72_021,outflow_05_09_Puerto Rico.csv
72,113,72,021,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,256.0,108.0,,,,,Ponce Municipio,Bayamón Municipio,72_113,72_021,outflow_05_09_Puerto Rico.csv
72,119,72,021,Puerto Rico,Río Grande Municipio,55490.0,191.0,49041.0,938.0,5781.0,882.0,2509.0,659.0,3272.0,750.0,568.0,295.0,100.0,155.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,386.0,239.0,,,,,Río Grande Municipio,Bayamón Municipio,72_119,72_021,outflow_05_09_Puerto Rico.csv
72,125,72,021,Puerto Rico,San Germán Municipio,37208.0,145.0,34249.0,580.0,2540.0,567.0,1850.0,546.0,690.0,241.0,350.0,182.0,69.0,66.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,59.0,96.0,,,,,San Germán Municipio,Bayamón Municipio,72_125,72_021,outflow_05_09_Puerto Rico.csv
72,127,72,021,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,1849.0,361.0,,,,,San Juan Municipio,Bayamón Municipio,72_127,72_021,outflow_05_09_Puerto Rico.csv
72,129,72,021,Puerto Rico,San Lorenzo Municipio,43865.0,158.0,40712.0,625.0,2883.0,581.0,1780.0,503.0,1103.0,294.0,254.0,167.0,16.0,17.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,19.0,30.0,,,,,San Lorenzo Municipio,Bayamón Municipio,72_129,72_021,outflow_05_09_Puerto Rico.csv
72,133,72,021,Puerto Rico,Santa Isabel Municipio,22619.0,84.0,21033.0,435.0,1400.0,436.0,916.0,353.0,484.0,227.0,178.0,161.0,8.0,13.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,20.0,32.0,,,,,Santa Isabel Municipio,Bayamón Municipio,72_133,72_021,outflow_05_09_Puerto Rico.csv
72,135,72,021,Puerto Rico,Toa Alta Municipio,78628.0,215.0,75384.0,876.0,3042.0,802.0,1191.0,460.0,1851.0,692.0,174.0,119.0,28.0,23.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,801.0,394.0,,,,,Toa Alta Municipio,Bayamón Municipio,72_135,72_021,outflow_05_09_Puerto Rico.csv
72,137,72,021,Puerto Rico,Toa Baja Municipio,93804.0,223.0,87046.0,890.0,6162.0,856.0,3287.0,697.0,2875.0,595.0,560.0,264.0,36.0,55.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,719.0,339.0,,,,,Toa Baja Municipio,Bayamón Municipio,72_137,72_021,outflow_05_09_Puerto Rico.csv
72,139,72,021,Puerto Rico,Trujillo Alto Municipio,85012.0,163.0,76648.0,1053.0,7234.0,930.0,3230.0,688.0,4004.0,733.0,1013.0,381.0,117.0,97.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,244.0,186.0,,,,,Trujillo Alto Municipio,Bayamón Municipio,72_139,72_021,outflow_05_09_Puerto Rico.csv
72,143,72,021,Puerto Rico,Vega Alta Municipio,39049.0,131.0,37280.0,405.0,1582.0,398.0,368.0,153.0,1214.0,362.0,175.0,105.0,12.0,18.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,25.0,28.0,,,,,Vega Alta Municipio,Bayamón Municipio,72_143,72_021,outflow_05_09_Puerto Rico.csv
72,145,72,021,Puerto Rico,Vega Baja Municipio,63674.0,186.0,62596.0,322.0,863.0,252.0,478.0,140.0,385.0,193.0,196.0,92.0,19.0,29.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,50.0,75.0,,,,,Vega Baja Municipio,Bayamón Municipio,72_145,72_021,outflow_05_09_Puerto Rico.csv
72,151,72,021,Puerto Rico,Yabucoa Municipio,40015.0,161.0,37370.0,532.0,2183.0,477.0,1366.0,386.0,817.0,341.0,462.0,209.0,,,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,37.0,32.0,,,,,Yabucoa Municipio,Bayamón Municipio,72_151,72_021,outflow_05_09_Puerto Rico.csv
72,005,72,023,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,20.0,33.0,,,,,Aguadilla Municipio,Cabo Rojo Municipio,72_005,72_023,outflow_05_09_Puerto Rico.csv
72,007,72,023,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,10.0,18.0,,,,,Aguas Buenas Municipio,Cabo Rojo Municipio,72_007,72_023,outflow_05_09_Puerto Rico.csv
72,011,72,023,Puerto Rico,Añasco Municipio,29791.0,118.0,27983.0,540.0,1637.0,464.0,1294.0,440.0,343.0,148.0,144.0,113.0,27.0,31.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,1.0,127.0,,,,,Añasco Municipio,Cabo Rojo Municipio,72_011,72_023,outflow_05_09_Puerto Rico.csv
72,013,72,023,Puerto Rico,Arecibo Municipio,101416.0,241.0,93186.0,1249.0,7337.0,1107.0,4738.0,940.0,2599.0,567.0,876.0,310.0,17.0,27.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,12.0,20.0,,,,,Arecibo Municipio,Cabo Rojo Municipio,72_013,72_023,outflow_05_09_Puerto Rico.csv
72,021,72,023,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,6.0,10.0,,,,,Bayamón Municipio,Cabo Rojo Municipio,72_021,72_023,outflow_05_09_Puerto Rico.csv
72,025,72,023,Puerto Rico,Caguas Municipio,141357.0,220.0,129604.0,1129.0,10775.0,1085.0,7447.0,1003.0,3328.0,715.0,793.0,293.0,185.0,124.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,84.0,100.0,,,,,Caguas Municipio,Cabo Rojo Municipio,72_025,72_023,outflow_05_09_Puerto Rico.csv
72,051,72,023,Puerto Rico,Dorado Municipio,35746.0,148.0,34561.0,357.0,1027.0,320.0,520.0,260.0,507.0,193.0,108.0,62.0,50.0,51.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,14.0,22.0,,,,,Dorado Municipio,Cabo Rojo Municipio,72_051,72_023,outflow_05_09_Puerto Rico.csv
72,053,72,023,Puerto Rico,Fajardo Municipio,41745.0,115.0,35693.0,974.0,5405.0,856.0,3402.0,599.0,2003.0,587.0,582.0,298.0,65.0,104.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,28.0,44.0,,,,,Fajardo Municipio,Cabo Rojo Municipio,72_053,72_023,outflow_05_09_Puerto Rico.csv
72,057,72,023,Puerto Rico,Guayama Municipio,44836.0,127.0,41322.0,756.0,2952.0,636.0,1954.0,499.0,998.0,386.0,562.0,280.0,,,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,11.0,17.0,,,,,Guayama Municipio,Cabo Rojo Municipio,72_057,72_023,outflow_05_09_Puerto Rico.csv
72,067,72,023,Puerto Rico,Hormigueros Municipio,17371.0,84.0,16040.0,387.0,1213.0,357.0,607.0,267.0,606.0,253.0,118.0,103.0,,,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,40.0,65.0,,,,,Hormigueros Municipio,Cabo Rojo Municipio,72_067,72_023,outflow_05_09_Puerto Rico.csv
72,079,72,023,Puerto Rico,Lajas Municipio,27515.0,112.0,25979.0,414.0,1294.0,367.0,1145.0,354.0,149.0,91.0,242.0,204.0,,,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,11.0,17.0,,,,,Lajas Municipio,Cabo Rojo Municipio,72_079,72_023,outflow_05_09_Puerto Rico.csv
72,097,72,023,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,444.0,269.0,,,,,Mayagüez Municipio,Cabo Rojo Municipio,72_097,72_023,outflow_05_09_Puerto Rico.csv
72,113,72,023,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,27.0,31.0,,,,,Ponce Municipio,Cabo Rojo Municipio,72_113,72_023,outflow_05_09_Puerto Rico.csv
