origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_to_united_states_estimate,dest_col_33_moe,movers_in_county_to_county_flow_estimate,dest_col_35_moe,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
42,045,72,127,Pennsylvania,Delaware County,557004.0,508.0,500260.0,2629.0,53768.0,2404.0,28079.0,2036.0,14857.0,1053.0,10832.0,978.0,2976.0,448.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,38.0,47.0,,,Delaware,San Juan Municipio,42_045,72_127,outflow_13_17_Puerto Rico.csv
42,055,72,127,Pennsylvania,Franklin County,151329.0,302.0,135578.0,1220.0,15564.0,1225.0,9826.0,1150.0,2673.0,471.0,3065.0,704.0,187.0,93.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,10.0,19.0,,,Franklin,San Juan Municipio,42_055,72_127,outflow_13_17_Puerto Rico.csv
42,069,72,127,Pennsylvania,Lackawanna County,209934.0,260.0,183586.0,1332.0,25386.0,1262.0,15619.0,1147.0,5526.0,669.0,4241.0,676.0,962.0,322.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,36.0,42.0,,,Lackawanna,San Juan Municipio,42_069,72_127,outflow_13_17_Puerto Rico.csv
42,077,72,127,Pennsylvania,Lehigh County,356524.0,388.0,306356.0,1926.0,47496.0,1997.0,29531.0,1896.0,10253.0,997.0,7712.0,958.0,2672.0,533.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,21.0,30.0,,,Lehigh,San Juan Municipio,42_077,72_127,outflow_13_17_Puerto Rico.csv
42,079,72,127,Pennsylvania,Luzerne County,315221.0,269.0,278104.0,1706.0,35940.0,1627.0,24798.0,1423.0,6388.0,790.0,4754.0,759.0,1177.0,293.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,24.0,41.0,,,Luzerne,San Juan Municipio,42_079,72_127,outflow_13_17_Puerto Rico.csv
42,101,72,127,Pennsylvania,Philadelphia County,1548290.0,1136.0,1330446.0,5690.0,203486.0,5508.0,141862.0,4603.0,26386.0,1352.0,35238.0,2273.0,14358.0,1393.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,60.0,47.0,,,Philadelphia,San Juan Municipio,42_101,72_127,outflow_13_17_Puerto Rico.csv
42,111,72,127,Pennsylvania,Somerset County,74929.0,116.0,68341.0,616.0,6499.0,630.0,4036.0,414.0,1768.0,275.0,695.0,321.0,89.0,46.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,17.0,17.0,,,Somerset,San Juan Municipio,42_111,72_127,outflow_13_17_Puerto Rico.csv
42,133,72,127,Pennsylvania,York County,437359.0,432.0,379737.0,2637.0,55773.0,2495.0,38991.0,2454.0,8531.0,793.0,8251.0,982.0,1849.0,537.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,272.0,263.0,,,York,San Juan Municipio,42_133,72_127,outflow_13_17_Puerto Rico.csv
44,001,72,127,Rhode Island,Bristol County,48708.0,98.0,42599.0,745.0,5939.0,721.0,2814.0,582.0,1163.0,295.0,1962.0,344.0,170.0,93.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,2.0,4.0,,,Bristol,San Juan Municipio,44_001,72_127,outflow_13_17_Puerto Rico.csv
44,007,72,127,Rhode Island,Providence County,626891.0,556.0,540739.0,3091.0,80614.0,3241.0,56778.0,2906.0,5370.0,618.0,18466.0,1099.0,5538.0,886.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,208.0,214.0,,,Providence,San Juan Municipio,44_007,72_127,outflow_13_17_Puerto Rico.csv
45,003,72,127,South Carolina,Aiken County,163747.0,313.0,142231.0,1811.0,21145.0,1770.0,13208.0,1588.0,2603.0,639.0,5334.0,841.0,371.0,237.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,1.0,2.0,,,Aiken,San Juan Municipio,45_003,72_127,outflow_13_17_Puerto Rico.csv
45,013,72,127,South Carolina,Beaufort County,177523.0,253.0,143742.0,2015.0,32675.0,2031.0,15313.0,1724.0,2824.0,676.0,14538.0,1296.0,1106.0,406.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,5.0,10.0,,,Beaufort,San Juan Municipio,45_013,72_127,outflow_13_17_Puerto Rico.csv
45,019,72,127,South Carolina,Charleston County,382933.0,538.0,320011.0,2847.0,61502.0,2771.0,35447.0,2360.0,11408.0,1028.0,14647.0,1204.0,1420.0,317.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,8.0,14.0,,,Charleston,San Juan Municipio,45_019,72_127,outflow_13_17_Puerto Rico.csv
45,039,72,127,South Carolina,Fairfield County,22760.0,67.0,21590.0,355.0,1086.0,341.0,679.0,268.0,253.0,162.0,154.0,129.0,84.0,84.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,5.0,10.0,,,Fairfield,San Juan Municipio,45_039,72_127,outflow_13_17_Puerto Rico.csv
45,041,72,127,South Carolina,Florence County,136605.0,271.0,119640.0,1648.0,16830.0,1601.0,11321.0,1379.0,3628.0,734.0,1881.0,464.0,135.0,78.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,1.0,3.0,,,Florence,San Juan Municipio,45_041,72_127,outflow_13_17_Puerto Rico.csv
45,043,72,127,South Carolina,Georgetown County,60599.0,186.0,53528.0,909.0,7019.0,843.0,3390.0,647.0,1969.0,460.0,1660.0,326.0,52.0,38.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,2.0,7.0,,,Georgetown,San Juan Municipio,45_043,72_127,outflow_13_17_Puerto Rico.csv
45,045,72,127,South Carolina,Greenville County,483771.0,543.0,412257.0,2852.0,67820.0,2746.0,41129.0,2261.0,11438.0,1062.0,15253.0,1264.0,3694.0,508.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,32.0,42.0,,,Greenville,San Juan Municipio,45_045,72_127,outflow_13_17_Puerto Rico.csv
45,051,72,127,South Carolina,Horry County,307568.0,380.0,258379.0,2694.0,47985.0,2604.0,28604.0,2287.0,4517.0,892.0,14864.0,1219.0,1204.0,420.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,87.0,113.0,,,Horry,San Juan Municipio,45_051,72_127,outflow_13_17_Puerto Rico.csv
45,057,72,127,South Carolina,Lancaster County,85557.0,251.0,75621.0,1490.0,9709.0,1436.0,5222.0,1165.0,1525.0,509.0,2962.0,667.0,227.0,281.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,2.0,5.0,,,Lancaster,San Juan Municipio,45_057,72_127,outflow_13_17_Puerto Rico.csv
45,065,72,127,South Carolina,McCormick County,9654.0,41.0,8466.0,209.0,1166.0,205.0,287.0,120.0,648.0,181.0,231.0,104.0,22.0,23.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,4.0,8.0,,,McCormick,San Juan Municipio,45_065,72_127,outflow_13_17_Puerto Rico.csv
45,079,72,127,South Carolina,Richland County,400360.0,483.0,310600.0,3273.0,86958.0,3301.0,39589.0,2326.0,20412.0,1469.0,26957.0,1286.0,2802.0,673.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,11.0,17.0,,,Richland,San Juan Municipio,45_079,72_127,outflow_13_17_Puerto Rico.csv
45,083,72,127,South Carolina,Spartanburg County,294405.0,377.0,249691.0,2286.0,43892.0,2301.0,27902.0,1939.0,8741.0,1123.0,7249.0,1078.0,822.0,253.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,2.0,5.0,,,Spartanburg,San Juan Municipio,45_083,72_127,outflow_13_17_Puerto Rico.csv
45,089,72,127,South Carolina,Williamsburg County,32046.0,91.0,29358.0,571.0,2496.0,544.0,1440.0,491.0,785.0,304.0,271.0,121.0,192.0,112.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,13.0,26.0,,,Williamsburg,San Juan Municipio,45_089,72_127,outflow_13_17_Puerto Rico.csv
45,091,72,127,South Carolina,York County,248659.0,357.0,211599.0,1823.0,36225.0,1833.0,19218.0,1462.0,6074.0,944.0,10933.0,1255.0,835.0,283.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,1.0,5.0,,,York,San Juan Municipio,45_091,72_127,outflow_13_17_Puerto Rico.csv
46,041,72,127,South Dakota,Dewey County,5600.0,33.0,5350.0,117.0,245.0,114.0,148.0,93.0,77.0,62.0,20.0,14.0,5.0,6.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,5.0,6.0,,,Dewey,San Juan Municipio,46_041,72_127,outflow_13_17_Puerto Rico.csv
47,011,72,127,Tennessee,Bradley County,102311.0,240.0,85721.0,1378.0,16299.0,1340.0,10145.0,1082.0,2830.0,699.0,3324.0,617.0,291.0,108.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,20.0,31.0,,,Bradley,San Juan Municipio,47_011,72_127,outflow_13_17_Puerto Rico.csv
47,037,72,127,Tennessee,Davidson County,669026.0,681.0,543786.0,4008.0,119367.0,3869.0,72304.0,3337.0,18105.0,1322.0,28958.0,1610.0,5873.0,1048.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,29.0,47.0,,,Davidson,San Juan Municipio,47_037,72_127,outflow_13_17_Puerto Rico.csv
47,093,72,127,Tennessee,Knox County,447137.0,492.0,371982.0,3061.0,73582.0,2952.0,44410.0,2250.0,16047.0,1415.0,13125.0,1251.0,1573.0,337.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,8.0,12.0,,,Knox,San Juan Municipio,47_093,72_127,outflow_13_17_Puerto Rico.csv
47,123,72,127,Tennessee,Monroe County,45049.0,215.0,37785.0,1139.0,7232.0,1091.0,4460.0,894.0,1639.0,481.0,1133.0,422.0,32.0,36.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,13.0,22.0,,,Monroe,San Juan Municipio,47_123,72_127,outflow_13_17_Puerto Rico.csv
47,125,72,127,Tennessee,Montgomery County,188850.0,371.0,146641.0,2572.0,40191.0,2509.0,21370.0,1677.0,3198.0,496.0,15623.0,1888.0,2018.0,449.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,88.0,128.0,,,Montgomery,San Juan Municipio,47_125,72_127,outflow_13_17_Puerto Rico.csv
47,141,72,127,Tennessee,Putnam County,74641.0,189.0,63742.0,1015.0,10492.0,916.0,5694.0,691.0,3304.0,487.0,1494.0,422.0,407.0,275.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,13.0,20.0,,,Putnam,San Juan Municipio,47_141,72_127,outflow_13_17_Puerto Rico.csv
47,157,72,127,Tennessee,Shelby County,925064.0,959.0,775097.0,5086.0,146445.0,4814.0,112239.0,4293.0,10393.0,1107.0,23813.0,1719.0,3522.0,744.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,15.0,24.0,,,Shelby,San Juan Municipio,47_157,72_127,outflow_13_17_Puerto Rico.csv
48,029,72,127,Texas,Bexar County,1864753.0,1235.0,1539699.0,7148.0,310582.0,6755.0,221365.0,6227.0,48162.0,2275.0,41055.0,2466.0,14472.0,1732.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,28.0,32.0,,,Bexar,San Juan Municipio,48_029,72_127,outflow_13_17_Puerto Rico.csv
48,113,72,127,Texas,Dallas County,2515899.0,1525.0,2100011.0,7146.0,393757.0,6742.0,275432.0,6473.0,71851.0,3426.0,46474.0,1896.0,22131.0,2058.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,27.0,30.0,,,Dallas,San Juan Municipio,48_113,72_127,outflow_13_17_Puerto Rico.csv
48,121,72,127,Texas,Denton County,771977.0,677.0,624638.0,4065.0,141425.0,4001.0,66804.0,3187.0,52496.0,2673.0,22125.0,1549.0,5914.0,880.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,45.0,72.0,,,Denton,San Juan Municipio,48_121,72_127,outflow_13_17_Puerto Rico.csv
48,141,72,127,Texas,El Paso County,821791.0,1106.0,703520.0,4119.0,107535.0,3892.0,77756.0,3778.0,7959.0,1041.0,21820.0,1726.0,10736.0,1468.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,90.0,129.0,,,El Paso,San Juan Municipio,48_141,72_127,outflow_13_17_Puerto Rico.csv
48,157,72,127,Texas,Fort Bend County,703577.0,740.0,614466.0,4734.0,78388.0,4519.0,34761.0,3666.0,30650.0,2306.0,12977.0,1649.0,10723.0,1888.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,76.0,111.0,,,Fort Bend,San Juan Municipio,48_157,72_127,outflow_13_17_Puerto Rico.csv
48,201,72,127,Texas,Harris County,4458402.0,1933.0,3713057.0,10723.0,690355.0,11074.0,519319.0,9066.0,90464.0,4167.0,80572.0,4026.0,54990.0,3459.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,219.0,182.0,,,Harris,San Juan Municipio,48_201,72_127,outflow_13_17_Puerto Rico.csv
48,355,72,127,Texas,Nueces County,353234.0,439.0,288600.0,3375.0,63507.0,3315.0,40585.0,2320.0,15569.0,1552.0,7353.0,1233.0,1127.0,313.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,15.0,24.0,,,Nueces,San Juan Municipio,48_355,72_127,outflow_13_17_Puerto Rico.csv
48,439,72,127,Texas,Tarrant County,1955096.0,1189.0,1618146.0,7530.0,321833.0,7420.0,214339.0,6420.0,64025.0,3117.0,43469.0,3095.0,15117.0,1606.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,210.0,224.0,,,Tarrant,San Juan Municipio,48_439,72_127,outflow_13_17_Puerto Rico.csv
48,453,72,127,Texas,Travis County,1161821.0,857.0,934805.0,5129.0,215339.0,5096.0,132652.0,4156.0,48411.0,2666.0,34276.0,1946.0,11677.0,1290.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,46.0,54.0,,,Travis,San Juan Municipio,48_453,72_127,outflow_13_17_Puerto Rico.csv
48,481,72,127,Texas,Wharton County,40960.0,172.0,37302.0,790.0,3532.0,762.0,2383.0,680.0,1058.0,283.0,91.0,72.0,126.0,69.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,27.0,38.0,,,Wharton,San Juan Municipio,48_481,72_127,outflow_13_17_Puerto Rico.csv
48,491,72,127,Texas,Williamson County,501658.0,497.0,412885.0,3177.0,85187.0,3032.0,36794.0,2309.0,32796.0,1892.0,15597.0,1361.0,3586.0,668.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,36.0,41.0,,,Williamson,San Juan Municipio,48_491,72_127,outflow_13_17_Puerto Rico.csv
49,011,72,127,Utah,Davis County,329322.0,388.0,277477.0,2430.0,49723.0,2449.0,25972.0,1643.0,14716.0,1413.0,9035.0,1140.0,2122.0,457.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,9.0,15.0,,,Davis,San Juan Municipio,49_011,72_127,outflow_13_17_Puerto Rico.csv
49,049,72,127,Utah,Utah County,565257.0,609.0,447694.0,3370.0,110425.0,3318.0,69668.0,2789.0,16775.0,1252.0,23982.0,1463.0,7138.0,682.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,55.0,38.0,,,Utah,San Juan Municipio,49_049,72_127,outflow_13_17_Puerto Rico.csv
49,055,72,127,Utah,Wayne County,2658.0,17.0,2370.0,105.0,237.0,96.0,97.0,68.0,72.0,43.0,68.0,47.0,51.0,59.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,3.0,6.0,,,Wayne,San Juan Municipio,49_055,72_127,outflow_13_17_Puerto Rico.csv
50,001,72,127,Vermont,Addison County,36491.0,74.0,31681.0,484.0,4570.0,480.0,1919.0,297.0,1223.0,305.0,1428.0,282.0,240.0,82.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,12.0,19.0,,,Addison,San Juan Municipio,50_001,72_127,outflow_13_17_Puerto Rico.csv
51,013,72,127,Virginia,Arlington County,226550.0,338.0,180367.0,1866.0,41061.0,1544.0,16950.0,1152.0,8535.0,744.0,15576.0,883.0,5122.0,805.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,19.0,30.0,,,Arlington,San Juan Municipio,51_013,72_127,outflow_13_17_Puerto Rico.csv
51,059,72,127,Virginia,Fairfax County,1127362.0,746.0,960601.0,4320.0,147796.0,3886.0,76439.0,3460.0,31742.0,1512.0,39615.0,1934.0,18965.0,1614.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,40.0,45.0,,,Fairfax,San Juan Municipio,51_059,72_127,outflow_13_17_Puerto Rico.csv
51,099,72,127,Virginia,King George County,25242.0,110.0,21569.0,619.0,3509.0,609.0,1141.0,391.0,1148.0,299.0,1220.0,456.0,164.0,115.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,24.0,34.0,,,King George,San Juan Municipio,51_099,72_127,outflow_13_17_Puerto Rico.csv
51,107,72,127,Virginia,Loudoun County,369567.0,381.0,319532.0,2704.0,45157.0,2629.0,21339.0,1697.0,14370.0,1234.0,9448.0,1148.0,4878.0,774.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,57.0,89.0,,,Loudoun,San Juan Municipio,51_107,72_127,outflow_13_17_Puerto Rico.csv
51,171,72,127,Virginia,Shenandoah County,42501.0,103.0,35637.0,852.0,6715.0,879.0,3267.0,661.0,2442.0,693.0,1006.0,415.0,149.0,120.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,1.0,4.0,,,Shenandoah,San Juan Municipio,51_171,72_127,outflow_13_17_Puerto Rico.csv
51,179,72,127,Virginia,Stafford County,139500.0,284.0,116723.0,1686.0,21333.0,1655.0,6613.0,876.0,7698.0,1076.0,7022.0,877.0,1444.0,585.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,36.0,39.0,,,Stafford,San Juan Municipio,51_179,72_127,outflow_13_17_Puerto Rico.csv
51,510,72,127,Virginia,Alexandria city,152176.0,277.0,118721.0,1520.0,29097.0,1367.0,9714.0,910.0,9382.0,984.0,10001.0,797.0,4358.0,789.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,25.0,26.0,,,Alexandria city,San Juan Municipio,51_510,72_127,outflow_13_17_Puerto Rico.csv
51,700,72,127,Virginia,Newport News city,178619.0,342.0,141213.0,2325.0,36060.0,2281.0,16850.0,1567.0,11028.0,1387.0,8182.0,1033.0,1346.0,257.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,28.0,42.0,,,Newport News city,San Juan Municipio,51_700,72_127,outflow_13_17_Puerto Rico.csv
51,800,72,127,Virginia,Suffolk city,86594.0,231.0,74532.0,1178.0,11329.0,1126.0,4882.0,806.0,4475.0,697.0,1972.0,495.0,733.0,443.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,103.0,113.0,,,Suffolk city,San Juan Municipio,51_800,72_127,outflow_13_17_Puerto Rico.csv
51,810,72,127,Virginia,Virginia Beach city,444154.0,516.0,364568.0,3214.0,75880.0,3143.0,39451.0,2172.0,16738.0,1324.0,19691.0,1396.0,3706.0,815.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,10.0,15.0,,,Virginia Beach city,San Juan Municipio,51_810,72_127,outflow_13_17_Puerto Rico.csv
53,033,72,127,Washington,King County,2093417.0,1032.0,1696257.0,6306.0,364731.0,6203.0,249040.0,5189.0,40308.0,2037.0,75383.0,3217.0,32429.0,2031.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,103.0,179.0,,,King,San Juan Municipio,53_033,72_127,outflow_13_17_Puerto Rico.csv
53,057,72,127,Washington,Skagit County,120639.0,176.0,101038.0,1482.0,18957.0,1405.0,11439.0,1287.0,5042.0,611.0,2476.0,395.0,644.0,232.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,6.0,10.0,,,Skagit,San Juan Municipio,53_057,72_127,outflow_13_17_Puerto Rico.csv
53,061,72,127,Washington,Snohomish County,762758.0,625.0,641189.0,4154.0,116625.0,4095.0,70268.0,3543.0,27652.0,1868.0,18705.0,1903.0,4944.0,721.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,33.0,53.0,,,Snohomish,San Juan Municipio,53_061,72_127,outflow_13_17_Puerto Rico.csv
53,067,72,127,Washington,Thurston County,267124.0,342.0,214973.0,2233.0,49628.0,2274.0,26620.0,1795.0,12813.0,1302.0,10195.0,1160.0,2523.0,535.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,36.0,55.0,,,Thurston,San Juan Municipio,53_067,72_127,outflow_13_17_Puerto Rico.csv
54,061,72,127,West Virginia,Monongalia County,102802.0,179.0,81525.0,1142.0,20413.0,1066.0,9750.0,891.0,4241.0,505.0,6422.0,691.0,864.0,292.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,48.0,68.0,,,Monongalia,San Juan Municipio,54_061,72_127,outflow_13_17_Puerto Rico.csv
54,091,72,127,West Virginia,Taylor County,16757.0,96.0,14954.0,414.0,1770.0,417.0,622.0,216.0,876.0,309.0,272.0,176.0,33.0,35.0,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,2.0,5.0,,,Taylor,San Juan Municipio,54_091,72_127,outflow_13_17_Puerto Rico.csv
